"internalId"	"name"	"source"	"npcValue"	"lore"	"flags"	"category"	"recipes"
"RUNE_ZOMBIE_SLAYER_2"	"◆ Pestilence Rune II"	"HypixelWiki"	0	"&8Requires level 10
&8Weapons

&7Obtained rarely from slaying the
&7Revenant Horror.

&7Apply this rune to weapons or fuse
&7two together at the Runic Pedestal!

&9&l RARE COSMETIC&r"		"Cosmetic"	
"CAMPFIRE_TALISMAN_4"	"Campfire Adept Badge"	"HypixelAPI"	0	"&7Heal &c10❤ &7per second while burning.

&6Trial of Fire V
&8''""Fire guy!""''

&a&lUNCOMMON ACCESSORY&r"		"Accessory"	
"ENCHANTED_SPIDER_EYE"	"Enchanted Spider Eye"	"HypixelAPI"	480	"&7&8Brewing Ingredient
&7&8Collection Item

&a&lUNCOMMON&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""ENCHANTED_SPIDER_EYE"",""resultQuantity"":1,""crafting"":{""2"":{""itemId"":""SPIDER_EYE"",""quantity"":32},""4"":{""itemId"":""SPIDER_EYE"",""quantity"":32},""5"":{""itemId"":""SPIDER_EYE"",""quantity"":32},""6"":{""itemId"":""SPIDER_EYE"",""quantity"":32},""8"":{""itemId"":""SPIDER_EYE"",""quantity"":32}}},{""name"":""second"",""type"":""crafting"",""resultId"":""ENCHANTED_SPIDER_EYE"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""SPIDER_EYE"",""quantity"":32},""2"":{""itemId"":""SPIDER_EYE"",""quantity"":32},""3"":{""itemId"":""SPIDER_EYE"",""quantity"":32},""4"":{""itemId"":""SPIDER_EYE"",""quantity"":32},""5"":{""itemId"":""SPIDER_EYE"",""quantity"":32}}}]"
"PET_SKIN_TURTLE_SHELL_SHULKED"	"Shell Shulked Turtle Skin"	"HypixelWiki"	0	"&8Consumed on use

&7&7Pet skins change the look and
&7particle trail of your pet but only
&7one skin can be active at a time!

&7&7This skin can only be applied to
&7Turtle pets.

&aThis skin is animated!

&7&eRight-click on your summoned pet to
&eapply this skin!

&d&lMYTHIC COSMETIC&r"		"Cosmetic"	
"DESERT_ISLAND"	"Desert Island"	"HypixelAPI"	0	"&7Place this in your private world to
&7spawn a Desert island!

&f&lCOMMON&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""DESERT_ISLAND"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""CACTUS"",""quantity"":5},""2"":{""itemId"":""SUGAR_CANE"",""quantity"":5},""3"":{""itemId"":""CACTUS"",""quantity"":5},""4"":{""itemId"":""SAND"",""quantity"":5},""5"":{""itemId"":""SAND"",""quantity"":5},""6"":{""itemId"":""SAND"",""quantity"":5},""7"":{""itemId"":""SAND"",""quantity"":5},""8"":{""itemId"":""SAND"",""quantity"":5},""9"":{""itemId"":""SAND"",""quantity"":5}}}]"
"BUILDER_PINK_BERRY"	"Pink Berry"	"HypixelAPI"	10	"&8Decoration Item

&f&lCOMMON&r"		"Item"	
"BUILDER_BEETROOT"	"Beetroot"	"HypixelAPI"	10	"&8Decoration Item

&f&lCOMMON&r"		"Item"	
"PET_SKIN_SHEEP_BLUE_CRUSH"	"Blue Crush Sheep Skin"	"HypixelWiki"	0	"&8Consumed on use

&7&7Pet skins change the look and
&7particle trail of your pet but only
&7one skin can be active at a time!

&7&7This skin can only be applied to
&7Sheep pets.

&7&eRight-click on your summoned pet to
&eapply this skin!

&5&lEPIC COSMETIC&r"		"Cosmetic"	
"BULKY_STONE"	"Bulky Stone"	"HypixelAPI"	1	"&8Reforge Stone
&7&8Combinable in Reforge Anvil

&7Applies the &9Bulky &7reforge when
&7combined with a melee weapon&7.

&9Bulky &7(&6Legendary&7):
&7Health: &a+15
&7Defense: &a+13

&7Requires &aMining Skill Level XXV&7!

&5&lEPIC REFORGE STONE&r"		"Reforge Stone"	
"LAPIS_GENERATOR_1"	"Lapis Minion I"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and mining lapis ore!
&7Requires an open area to place lapis
&7ore. Minions also work when you are
&7offline!

&7Time Between Actions: &a29s
&7Max Storage: &e64
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""LAPIS_GENERATOR_1"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""INK_SACK:4"",""quantity"":32},""2"":{""itemId"":""INK_SACK:4"",""quantity"":32},""3"":{""itemId"":""INK_SACK:4"",""quantity"":32},""4"":{""itemId"":""INK_SACK:4"",""quantity"":32},""5"":{""itemId"":""WOOD_PICKAXE"",""quantity"":1},""6"":{""itemId"":""INK_SACK:4"",""quantity"":32},""7"":{""itemId"":""INK_SACK:4"",""quantity"":32},""8"":{""itemId"":""INK_SACK:4"",""quantity"":32},""9"":{""itemId"":""INK_SACK:4"",""quantity"":32}}}]"
"TUTTI_FRUTTI_POISON"	"Tutti-Frutti Flavored Poison"	"HypixelAPI"	0	"&8Basic Brew

&7Use this item in place of an
&7Awkward Potion for certain
&7potions.

&7Adds &c+5% &7to the damage of
&7Archery potions.

&f&lCOMMON&r"		"Item"	
"BURROWING_SPORES"	"Burrowing Spores"	"HypixelAPI"	1	"&8Reforge Stone
&7&8Combinable in Reforge Anvil

&7Applies the &9Rooted &7reforge when
&7combined with equipment&7.

&9Rooted &7(&6Legendary&7):
&7Health: &a+14
&7Farming Fortune: &a+18

&7Requires &aMining Skill Level XXIV&7!

&9&lRARE REFORGE STONE&r"		"Reforge Stone"	
"PET_SKIN_SHEEP_NEON_BLUE"	"Neon Blue Sheep Skin"	"HypixelAPI"	0	"&8Consumed on use

&7&7Pet skins change the look and
&7particle trail of your pet but only
&7one skin can be active at a time!

&7&7This skin can only be applied to
&7Sheep pets.

&7&eRight-click on your summoned pet to
&eapply this skin!

&9&lRARE COSMETIC&r"		"Cosmetic"	
"RUNE_HOT_3"	"◆ Hot Rune III"	"HypixelWiki"	0	"&8Requires level 8
&8Boots

&7Your shoes must be burning!

&7Apply this rune to boots or fuse two
&7together at the Runic Pedestal!

&a&l UNCOMMON COSMETIC&r"		"Cosmetic"	
"BURNING_CRIMSON_BOOTS"	"Burning Crimson Boots"	"HypixelAPI"	0	"&7Strength: &c+48
&7Crit Damage: &c+32%
&7Health: &a+206
&7Defense: &a+64
&7Intelligence: &a+8
&7 &8[&8⚔&8] &8[&8⚔&8]

&8Tiered Bonus: Dominus (0/4)
&7&7Every &a1.5s&7, melee attacks grant &c1&7 stack of
&7&6ᝐ Dominus&7. &8Lose 1 stack after 4s of not
&8gaining a stack.
&7
&7&7Each stack grants &e+0.1Ⓢ Swing Range&7
&7and &c+1⫽ Ferocity&7.
&7
&7At &c10&7 stacks swipe&7 in a random direction
&7dealing &c0.75x &4Swipe Damage&7 to mobs in its
&7path.

&7&8This item can be reforged!
&7&4❣ &cRequires &aCombat Skill 32&c.
&7&4❣ &cRequires Kuudra Burning Tier Completion&c.
&6&lLEGENDARY BOOTS&r"		"Boots"	
"PORTALIZER"	"Portalizer"	"HypixelAPI"	0	"&7Combine in an anvil with any &aTravel
&aScroll &7to transform it into a Portal
&7item which can be placed on your
&7private island.

&7&8Note: Some portals are available in
&8various collections with cheap
&8recipes!

&c&lSPECIAL&r"		"Item"	
"ROCK_PAPER_SHEARS"	"Rock Paper Shears"	"HypixelAPI"	0	"&7Click this item to initiate a tournament
&7of Rock Paper Shears with all of the
&7players on your island!

&7Outsmart your opponents by
&7choosing the least picked option to
&7win the round! Final round uses
&7classic rules.

&7&4❣ &cRequires &aSocial Skill 8&c.
&a&lUNCOMMON&r"		"Item"	
"FARMING_2_TRAVEL_SCROLL"	"Travel Scroll To Mushroom Island"	"HypixelAPI"	0	"&7Consume this item to add its
&7destination to your Fast Travel
&7options.

&7Island: &aMushroom Desert
&7Teleport: &eSpawn

&9&lRARE TRAVEL SCROLL&r"		"Travel Scroll"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""FARMING_2_TRAVEL_SCROLL"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_COCOA"",""quantity"":16},""2"":{""itemId"":""ENCHANTED_COCOA"",""quantity"":16},""3"":{""itemId"":""ENCHANTED_COCOA"",""quantity"":16},""4"":{""itemId"":""ENCHANTED_CACTUS_GREEN"",""quantity"":16},""5"":{""itemId"":""ENCHANTED_ENDER_PEARL"",""quantity"":16},""6"":{""itemId"":""ENCHANTED_CACTUS_GREEN"",""quantity"":16},""7"":{""itemId"":""ENCHANTED_CACTUS_GREEN"",""quantity"":16},""8"":{""itemId"":""ENCHANTED_CACTUS_GREEN"",""quantity"":16},""9"":{""itemId"":""ENCHANTED_CACTUS_GREEN"",""quantity"":16}}}]"
"REDSTONE_CHEST"	"Redstone Chest+"	"HypixelAPI"	0	"&8Furniture
&8Storage

&7You can store three pages of items
&7in this chest!

&9&lRARE&r"		"Item"	
"SQUASH_HELMET"	"Squash Helmet"	"HypixelAPI"	0	"&7Health: &c+120

&7Defense: &a+35

&7Bonus Pest Chance: &2+2.5%

&7Farming Fortune: &6+25

&7Speed: &f+4

&7 &8[☘]



&8Tiered Bonus: Mento Fermento (0/4)

&7Farming Sugar Cane, Cacti,

&7Mushrooms, and Nether Warts has a

&a0.005% &7chance of dropping a

&7Fermento. Grants &60☘ Farming

&6Fortune&7.



&8This item can be reforged!

&4❣ &cRequires &aFarming Skill 35&c.

&9&lRARE HELMET&r"		"Helmet"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""SQUASH_HELMET"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""SQUASH"",""quantity"":10},""2"":{""itemId"":""POLISHED_PUMPKIN"",""quantity"":8},""3"":{""itemId"":""SQUASH"",""quantity"":10},""4"":{""itemId"":""ENCHANTED_MELON_BLOCK"",""quantity"":24},""5"":{""itemId"":""CROPIE_HELMET"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_MELON_BLOCK"",""quantity"":24}}}]"
"SOUL_WHIP"	"Soul Whip"	"HypixelAPI"	0	"&7Damage: &c+145
&7Strength: &c+175
&7 &8[&8⚔&8]

&7Deals &a2x &7damage to &3Sea Creatures&7.

&6Ability: Flay  &e&lRIGHT CLICK&r
&7Flay your whip in an arc, dealing your melee
&7damage to all enemies in its path.

&7&8This item can be reforged!
&7&4❣ &cRequires &aFishing Skill 26&c.
&5&lEPIC SWORD&r"		"Sword"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""SOUL_WHIP"",""resultQuantity"":1,""crafting"":{""3"":{""itemId"":""ECTOPLASM"",""quantity"":4},""5"":{""itemId"":""ECTOPLASM"",""quantity"":4},""6"":{""itemId"":""SOUL_FRAGMENT"",""quantity"":4},""7"":{""itemId"":""ECTOPLASM"",""quantity"":4},""9"":{""itemId"":""SOUL_FRAGMENT"",""quantity"":4}}}]"
"BEDWARS_WOOL"	"Tree-like Wool"	"HypixelAPI"	0	"&7Good for bridging.

&f&lCOMMON&r"		"Rift Item"	
"EMERALD_ARMOR_HELMET"	"Emerald Armor Helmet"	"HypixelAPI"	384000	"&7Defense: &a+50

&6Full Set Bonus: Tank &7(0/4)
&7Increases &c❤ Health &7by &a+1&7 and &a❈
&aDefense&7 by &a+1&7 for every &b3,000
&b&7Emeralds in your collection. Max 350
&7each.

&7&8This item can be reforged!
&5&lEPIC HELMET&r"		"Helmet"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""EMERALD_ARMOR_HELMET"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_EMERALD_BLOCK"",""quantity"":1},""2"":{""itemId"":""ENCHANTED_EMERALD_BLOCK"",""quantity"":1},""3"":{""itemId"":""ENCHANTED_EMERALD_BLOCK"",""quantity"":1},""4"":{""itemId"":""ENCHANTED_EMERALD_BLOCK"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_EMERALD_BLOCK"",""quantity"":1}}},{""name"":""second"",""type"":""crafting"",""resultId"":""EMERALD_ARMOR_HELMET"",""resultQuantity"":1,""crafting"":{""4"":{""itemId"":""ENCHANTED_EMERALD_BLOCK"",""quantity"":1},""5"":{""itemId"":""ENCHANTED_EMERALD_BLOCK"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_EMERALD_BLOCK"",""quantity"":1},""7"":{""itemId"":""ENCHANTED_EMERALD_BLOCK"",""quantity"":1},""9"":{""itemId"":""ENCHANTED_EMERALD_BLOCK"",""quantity"":1}}}]"
"REDSTONE"	"Redstone Dust"	"HypixelAPI"	1	"&7&8Brewing Ingredient
&7&8Collection Item

&f&lCOMMON ORE&r"		"Collection"	
"BURNING_TERROR_LEGGINGS"	"Burning Terror Leggings"	"HypixelAPI"	0	"&7Crit Damage: &c+79%
&7Health: &a+325
&7Defense: &a+87
&7Speed: &a+19
&7Intelligence: &a+8
&7 &8[&8⚔&8] &8[&8⚔&8]

&8Tiered Bonus: Hydra Strike (0/4)
&7&7Every &a0.2s&7, arrow attacks grant &c1&7
&7stack of &6⁑ Hydra Strike&7. &8Lose 1 stack
&8after 4s of not gaining a stack.
&7
&7&7Each stack grants &c+3.5% Damage&7 and &b+2%
&bArrow Speed&7.
&7
&7&7At &c10&7 stacks shoot &a+2&7 arrows that deal &c40%
&cArrow Damage&8.

&7&8This item can be reforged!
&7&4❣ &cRequires &aCombat Skill 32&c.
&7&4❣ &cRequires Kuudra Burning Tier Completion&c.
&6&lLEGENDARY LEGGINGS&r"		"Leggings"	
"RAINBOW_FEATHER"	"Rainbow Feather"	"HypixelAPI"	0	"&8Consumed on use

&7When given to a Pet, it provides &b+2✯
&bMagic Find&7. Can be applied up to &a5
&a&7times.

&7&eRight-click on your summoned pet to
&eapply!

&6&lLEGENDARY&r"		"Item"	
"CAMPFIRE_TALISMAN_20"	"Campfire Scion Badge"	"HypixelAPI"	0	"&7Heal &c42❤ &7per second while burning.

&6Trial of Fire XXI
&8''""Fire guy!""''

&5&lEPIC ACCESSORY&r"		"Accessory"	
"REFINED_TITANIUM"	"Refined Titanium"	"HypixelAPI"	51200	"&6&lLEGENDARY DWARVEN METAL&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""REFINED_TITANIUM"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_TITANIUM"",""quantity"":16}}}]"
"RED_CLAW_EGG"	"Red Claw Egg"	"HypixelAPI"	0	"&7Drops very rarely from Sven
&7Packmaster. No one knows what's in
&7the egg.

&eRight-click to view recipes!

&5&lEPIC&r"		"Item"	
"PET_SKIN_SHEEP_BROWN"	"Brown Sheep Skin"	"HypixelAPI"	0	"&8Consumed on use

&7&7Pet skins change the look and
&7particle trail of your pet but only
&7one skin can be active at a time!

&7&7This skin can only be applied to
&7Sheep pets.

&7&eRight-click on your summoned pet to
&eapply this skin!

&a&lUNCOMMON COSMETIC&r"		"Cosmetic"	
"CACTUS_GENERATOR_10"	"Cactus Minion X"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and harvesting cactus.
&7Requires sand nearby so cacti can
&7be planted. Minions also work when
&7you are offline!

&7Time Between Actions: &a18s
&7Max Storage: &e960
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""CACTUS_GENERATOR_10"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":1},""2"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":1},""3"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":1},""4"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":1},""5"":{""itemId"":""CACTUS_GENERATOR_9"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":1},""7"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":1},""8"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":1},""9"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":1}}}]"
"CHUM_SINKER"	"Chum Sinker"	"HypixelAPI"	10000	"&7Materializes &aChum &7in your inventory
&7whenever you catch something.

&7Talk to &2Roddy &7in the &2Backwater
&2Bayou &7to apply this &9Sinker &7to a
&7Fishing Rod.

&7&4❣ &cRequires &aFishing Skill 5&c.
&9&lRARE ROD PART&r"		"Rod Part"	
"BLUE_LARGE_BACKPACK"	"Large Backpack"	"HypixelAPI"	0	"&5&lEPIC&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""BLUE_LARGE_BACKPACK"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""INK_SACK:4"",""quantity"":1},""2"":{""itemId"":""INK_SACK:4"",""quantity"":1},""3"":{""itemId"":""INK_SACK:4"",""quantity"":1},""4"":{""itemId"":""INK_SACK:4"",""quantity"":1},""5"":{""itemId"":""LARGE_BACKPACK"",""quantity"":1},""6"":{""itemId"":""INK_SACK:4"",""quantity"":1},""7"":{""itemId"":""INK_SACK:4"",""quantity"":1},""8"":{""itemId"":""INK_SACK:4"",""quantity"":1},""9"":{""itemId"":""INK_SACK:4"",""quantity"":1}}}]"
"QUARTZ_BLOCK"	"Block Of Quartz"	"HypixelAPI"	16	"&f&lCOMMON&r"		"Item"	
"ENDER_STONE_GENERATOR_3"	"End Stone Minion III"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and mining end stone!
&7Requires an open area to place end
&7stone. Minions also work when you
&7are offline!

&7Time Between Actions: &a24s
&7Max Storage: &e192
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""ENDER_STONE_GENERATOR_3"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENDER_STONE"",""quantity"":40},""2"":{""itemId"":""ENDER_STONE"",""quantity"":40},""3"":{""itemId"":""ENDER_STONE"",""quantity"":40},""4"":{""itemId"":""ENDER_STONE"",""quantity"":40},""5"":{""itemId"":""ENDER_STONE_GENERATOR_2"",""quantity"":1},""6"":{""itemId"":""ENDER_STONE"",""quantity"":40},""7"":{""itemId"":""ENDER_STONE"",""quantity"":40},""8"":{""itemId"":""ENDER_STONE"",""quantity"":40},""9"":{""itemId"":""ENDER_STONE"",""quantity"":40}}}]"
"REFINED_MINERAL"	"Refined Mineral"	"HypixelAPI"	100000	"&7A material so pure it comes
&7pre-refined from its place of origin.

&eRight-click to view recipes!

&9&lRARE&r"		"Item"	
"ENDER_STONE_GENERATOR_11"	"End Stone Minion XI"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and mining end stone!
&7Requires an open area to place end
&7stone. Minions also work when you
&7are offline!

&7Time Between Actions: &a13s
&7Max Storage: &e960
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""ENDER_STONE_GENERATOR_11"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_ENDSTONE"",""quantity"":64},""2"":{""itemId"":""ENCHANTED_ENDSTONE"",""quantity"":64},""3"":{""itemId"":""ENCHANTED_ENDSTONE"",""quantity"":64},""4"":{""itemId"":""ENCHANTED_ENDSTONE"",""quantity"":64},""5"":{""itemId"":""ENDER_STONE_GENERATOR_10"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_ENDSTONE"",""quantity"":64},""7"":{""itemId"":""ENCHANTED_ENDSTONE"",""quantity"":64},""8"":{""itemId"":""ENCHANTED_ENDSTONE"",""quantity"":64},""9"":{""itemId"":""ENCHANTED_ENDSTONE"",""quantity"":64}}}]"
"HARD_STONE_GENERATOR_7"	"Hard Stone Minion VII"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and mining Hard Stone!
&7Requires an open area to place
&7Hard Stone. Minions also work when
&7you are offline!

&7Time Between Actions: &a9s
&7Max Storage: &e576
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""HARD_STONE_GENERATOR_7"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_HARD_STONE"",""quantity"":16},""2"":{""itemId"":""ENCHANTED_HARD_STONE"",""quantity"":16},""3"":{""itemId"":""ENCHANTED_HARD_STONE"",""quantity"":16},""4"":{""itemId"":""ENCHANTED_HARD_STONE"",""quantity"":16},""5"":{""itemId"":""HARD_STONE_GENERATOR_6"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_HARD_STONE"",""quantity"":16},""7"":{""itemId"":""ENCHANTED_HARD_STONE"",""quantity"":16},""8"":{""itemId"":""ENCHANTED_HARD_STONE"",""quantity"":16},""9"":{""itemId"":""ENCHANTED_HARD_STONE"",""quantity"":16}}}]"
"CACTUS_GENERATOR_2"	"Cactus Minion II"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and harvesting cactus.
&7Requires sand nearby so cacti can
&7be planted. Minions also work when
&7you are offline!

&7Time Between Actions: &a27s
&7Max Storage: &e192
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""CACTUS_GENERATOR_2"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""CACTUS"",""quantity"":32},""2"":{""itemId"":""CACTUS"",""quantity"":32},""3"":{""itemId"":""CACTUS"",""quantity"":32},""4"":{""itemId"":""CACTUS"",""quantity"":32},""5"":{""itemId"":""CACTUS_GENERATOR_1"",""quantity"":1},""6"":{""itemId"":""CACTUS"",""quantity"":32},""7"":{""itemId"":""CACTUS"",""quantity"":32},""8"":{""itemId"":""CACTUS"",""quantity"":32},""9"":{""itemId"":""CACTUS"",""quantity"":32}}}]"
"PET_SKIN_SHEEP_PINK_CRUSH"	"Pink Crush Sheep Skin"	"HypixelWiki"	0	"&8Consumed on use

&7&7Pet skins change the look and
&7particle trail of your pet but only
&7one skin can be active at a time!

&7&7This skin can only be applied to
&7Sheep pets.

&7&eRight-click on your summoned pet to
&eapply this skin!

&5&lEPIC COSMETIC&r"		"Cosmetic"	
"CARPET:7"	"Gray Carpet"	"HypixelAPI"	1	"&f&lCOMMON&r"		"Item"	
"HOCUS_POCUS_CIPHER"	"Hocus-Pocus Cipher"	"HypixelAPI"	0	"&7While in the rift:
&7 &a+65ф Rift Time
&7 &b+5✎ Intelligence
&7 &b+5⚡ Mana Regen

&8This item CANNOT&8 be reforged!
&5X&5 Rift-Transferable X
&5&lEPIC ACCESSORY&r"		"Accessory"	
"CARPET:10"	"Purple Carpet"	"HypixelAPI"	1	"&f&lCOMMON&r"		"Item"	
"RED_SAND_GENERATOR_6"	"Red Sand Minion VI"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and mining red sand!
&7Requires an open area to place red
&7sand. Minions also work when you are
&7offline!

&7Time Between Actions: &a21s
&7Max Storage: &e512
&7Resources Generated: &b0

&7&4❣ &cRequires &c4,000 Barbarian Reputation&c.
&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""RED_SAND_GENERATOR_6"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_RED_SAND"",""quantity"":8},""2"":{""itemId"":""ENCHANTED_RED_SAND"",""quantity"":8},""3"":{""itemId"":""ENCHANTED_RED_SAND"",""quantity"":8},""4"":{""itemId"":""ENCHANTED_RED_SAND"",""quantity"":8},""5"":{""itemId"":""RED_SAND_GENERATOR_5"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_RED_SAND"",""quantity"":8},""7"":{""itemId"":""ENCHANTED_RED_SAND"",""quantity"":8},""8"":{""itemId"":""ENCHANTED_RED_SAND"",""quantity"":8},""9"":{""itemId"":""ENCHANTED_RED_SAND"",""quantity"":8}}}]"
"LAPIS_GENERATOR_11"	"Lapis Minion XI"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and mining lapis ore!
&7Requires an open area to place lapis
&7ore. Minions also work when you are
&7offline!

&7Time Between Actions: &a18s
&7Max Storage: &e960
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""LAPIS_GENERATOR_11"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":4},""2"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":4},""3"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":4},""4"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":4},""5"":{""itemId"":""LAPIS_GENERATOR_10"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":4},""7"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":4},""8"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":4},""9"":{""itemId"":""ENCHANTED_LAPIS_LAZULI_BLOCK"",""quantity"":4}}}]"
"CACTUS_GENERATOR_11"	"Cactus Minion XI"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and harvesting cactus.
&7Requires sand nearby so cacti can
&7be planted. Minions also work when
&7you are offline!

&7Time Between Actions: &a15s
&7Max Storage: &e960
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""CACTUS_GENERATOR_11"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":2},""2"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":2},""3"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":2},""4"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":2},""5"":{""itemId"":""CACTUS_GENERATOR_10"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":2},""7"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":2},""8"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":2},""9"":{""itemId"":""ENCHANTED_CACTUS"",""quantity"":2}}}]"
